sample,site,year,habitat,class,order,taxa,rel_ab_recalc
TUZI_2012-05-23_m,TUZI,2012,Multiple,Gastropoda,Basommatophora,Lymnaea,0.00132450351125828
TUZI_2012-05-23_m,TUZI,2012,Multiple,Clitellata,Clitellata,Oligochaeta,6.622515056291378e-4
TUZI_2012-05-23_m,TUZI,2012,Multiple,Insecta,Trichoptera,Oxyethira,0.00132450351125828
TUZI_2012-05-23_m,TUZI,2012,Multiple,Gastropoda,Basommatophora,Physa,0.009271525078807963
TUZI_2012-05-23_m,TUZI,2012,Multiple,Gastropoda,Basommatophora,Planorbidae,6.622515056291378e-4
TUZI_2012-05-23_m,TUZI,2012,Multiple,Insecta,Diptera,Simuliidae,0.001986755016887418
TUZI_2012-05-23_m,TUZI,2012,Multiple,Insecta,Diptera,Simulium,6.622515056291378e-4
TUZI_2012-05-23_m,TUZI,2012,Multiple,Arachnida,Trombidiformes,Sperchon,0.0033112585281456974
TUZI_2012-05-23_m,TUZI,2012,Multiple,Insecta,Hemiptera,Veliidae,0.005960265050662253
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Hemiptera,Ambrysus,0.005724147548655255
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Baetidae,0.18545747157638853
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Baetis,0.04508073638318626
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Baetodes,0.0035407415300963033
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Odonata,Brechmorhoga mendax,0.0014556040123726343
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Diptera,Ceratopogonidae,0.0028620735243276253
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.007179752061027893
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Diptera,Chironominae,0.030558470259747
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Coleoptera,Elmidae,0.05802763049323485
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Ephemeroptera,0.0050946150433042285
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Fallceon,0.04173653035476051
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Helicopsyche,0.002886641024536449
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Coleoptera,Heterelmis,0.0021342715181413077
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Hydropsychidae,0.09586412581484507
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Hydroptila,7.278020061863171e-4
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Hydroptilidae,0.014310370121638147
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Isonychia,0.002158839018350132
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Leptohyphes,0.011620265098772254
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.04622618039292253
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.041082430349200665
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Hemiptera,Naucoridae,0.012854765109265504
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Oecetis,0.0029112080247452685
TUZI_2013-05-29_r,TUZI,2013,Riffle,Clitellata,Clitellata,Oligochaeta,7.278020061863171e-4
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Diptera,Orthocladiinae,0.09484149580615271
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Coleoptera,Peltodytes,7.278020061863171e-4
TUZI_2013-05-29_r,TUZI,2013,Riffle,Gastropoda,Basommatophora,Physa,0.014817064125945047
TUZI_2013-05-29_r,TUZI,2013,Riffle,Bivalvia,Veneroida,Pisidium,0.0043176775367002596
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Plecoptera,Plecoptera,7.278020061863171e-4
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Trichoptera,Smicridea,0.014359505122055794
TUZI_2013-05-29_r,TUZI,2013,Riffle,Arachnida,Trombidiformes,Sperchonopsis,0.004366812537117907
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Diptera,Tabanus,0.0014310370121638147
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Diptera,Tanypodinae,0.036945934314040446
TUZI_2013-05-29_r,TUZI,2013,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.012879335109474348
TUZI_2013-05-29_r,TUZI,2013,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.00938772457979566
TUZI_2013-05-29_r,TUZI,2013,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,7.278020061863171e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Atrichopogon/Forcipomyia,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Ephemeroptera,Callibaetis,0.0014064695119549908
TUZI_2013-05-29_m,TUZI,2013,Multiple,Malacostraca,Decapoda,Cambaridae,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Chironomidae,0.004922644041842475
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Odonata,Coenagrionidae,0.0035161745298874837
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Hemiptera,Corixidae,0.0070323500597749755
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Dasyhelea,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Malacostraca,Amphipoda,Gammarus,0.015471165131504904
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Trichoptera,Glossosomatidae,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Coleoptera,Gyretes,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Coleoptera,Helichus,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Hemerodromia,0.002812939523909986
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Odonata,Hetaerina,0.0021097045179324886
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Coleoptera,Hydrophilidae,7.032350059774975e-4
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Trichoptera,Hydropsyche,0.00562588004781998
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Trichoptera,Leptoceridae,0.0014064695119549908
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Trichoptera,Nectopsyche,0.004219409035864977
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Coleoptera,Ochthebius,0.002812939523909986
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Probezzia,0.002812939523909986
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Simuliidae,0.01898734016139239
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Simulium,0.09985935084880448
TUZI_2013-05-29_m,TUZI,2013,Multiple,Arachnida,Trombidiformes,Sperchon,0.004219409035864977
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Hemiptera,Veliidae,0.0014064695119549908
TUZI_2013-05-29_m,TUZI,2013,Multiple,Insecta,Diptera,Wiedemannia,7.032350059774975e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Hemiptera,Ambrysus,0.006367030293071515
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Baetidae,0.013136289573070588
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Baetis,0.023323299241992775
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Baetodes,8.210179733169158e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Odonata,Brechmorhoga mendax,0.0039039758731207845
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.01704026644619134
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Diptera,Chironominae,0.04302773360159866
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Megaloptera,Corydalus cornutus,8.210179733169158e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Coleoptera,Elmidae,0.04105090366584563
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Diptera,Empididae,0.0016420359466338317
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Fallceon,0.11405287629328151
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Odonata,Hetaerina,0.005864247809411947
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Hydropsyche,0.0016420359466338317
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Hydropsychidae,0.060973015018377014
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Hydroptila,0.015934139482140466
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Hydroptilidae,0.013370527065457868
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Isonychia,8.210179733169158e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.05747124813218443
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.0760518275283156
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Coleoptera,Neocylloepus,0.003284072393267647
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Ochrotrichia,8.210179733169158e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Oecetis,0.0024630539199507477
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Diptera,Orthocladiinae,0.24846089192502102
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Trichoptera,Smicridea,0.007087491769656517
TUZI_2014-05-28_r,TUZI,2014,Riffle,Arachnida,Trombidiformes,Sperchon,0.014074429542581039
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Diptera,Tabanidae,8.210179733169158e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Diptera,Tabanus,0.0015414789499019342
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Diptera,Tanypodinae,0.05329874326779084
TUZI_2014-05-28_r,TUZI,2014,Riffle,Arachnida,Trombidiformes,Torrenticola,8.210179733169158e-4
TUZI_2014-05-28_r,TUZI,2014,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.10156847169902466
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Odonata,Argia,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Belostomatidae,0.0021613834297550386
TUZI_2014-05-28_m,TUZI,2014,Multiple,Bivalvia,Bivalvia,Bivalvia,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Ephemeroptera,Callibaetis,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Diptera,Ceratopogonidae,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Diptera,Chironomidae,0.003602305382925075
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Odonata,Coenagrionidae,0.005043229836095031
TUZI_2014-05-28_m,TUZI,2014,Multiple,Bivalvia,Veneroida,Corbicula fluminea,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Corixidae,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Diptera,Dasyhelea,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Odonata,Enallagma,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Malacostraca,Amphipoda,Gammarus,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Gerridae,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Coleoptera,Gyretes,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Trichoptera,Helicopsyche,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Ephemeroptera,Heptageniidae,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Coleoptera,Heterelmis,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Gastropoda,Basommatophora,Lymnaea,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Microvelia,0.012247839601945212
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Naucoridae,0.005043229836095031
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Trichoptera,Nectopsyche,0.003602305382925075
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Notonectidae,0.0014409219531700366
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Coleoptera,Ochthebius,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Gastropoda,Basommatophora,Physa,0.004322766859510077
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Trichoptera,Polycentropus,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Coleoptera,Postelichus,0.0021613834297550386
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Diptera,Probezzia,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Hemiptera,Rhagovelia,0.009365994695605173
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Trichoptera,Rhyacophila,7.204609765850183e-4
TUZI_2014-05-28_m,TUZI,2014,Multiple,Insecta,Trichoptera,Trichoptera,7.204609765850183e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Acentrella,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Hemiptera,Ambrysus,0.05515721336459002
TUZI_2015-06-04_m,TUZI,2015,Multiple,Malacostraca,Amphipoda,Amphipoda,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Baetis,0.055232553369185755
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Baetodes,0.023255816418604802
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Hemiptera,Belostomatidae,0.0018731511142622182
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Odonata,Brechmorhoga mendax,0.0054897883348770885
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Cheumatopsyche,0.0222868213594961
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Chimarra,0.004844961295542639
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Diptera,Chironomidae,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Diptera,Chironominae,0.07324039446766406
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Megaloptera,Corydalus cornutus,0.002842143673370764
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Coleoptera,Elmidae,0.05437923781713352
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Fallceon,0.0930232556744186
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Helicopsyche,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Heptageniidae,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Odonata,Hetaerina,0.0054897883348770885
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Coleoptera,Heterelmis,0.0018731511142622182
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Hydropsyche,0.01614870198507082
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Hydropsychidae,0.06052434369198497
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Hydroptila,0.015114875922007432
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Hydroptilidae,0.046828782856555756
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Isonychia,0.0019379846182170618
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Ephemeroptera,Leptohyphidae,0.015503875945736434
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Odonata,Libellulidae,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Coleoptera,Microcylloepus pusillus,0.1426836587037032
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Nectopsyche,0.01905217816218287
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Diptera,Orthocladiinae,0.026159286595716483
TUZI_2015-06-04_m,TUZI,2015,Multiple,Bivalvia,Veneroida,Pisidium,0.002777310669415951
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Diptera,Simulium,0.05586687340787928
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Smicridea,0.012596900768410947
TUZI_2015-06-04_m,TUZI,2015,Multiple,Arachnida,Trombidiformes,Sperchon,0.004844961295542639
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Coleoptera,Stenelmis,0.012272736748636942
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Diptera,Tabanus,0.0018731511142622182
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Diptera,Tanypodinae,0.07149688936131025
TUZI_2015-06-04_m,TUZI,2015,Multiple,Insecta,Trichoptera,Trichoptera,9.689920591085156e-4
TUZI_2015-06-04_m,TUZI,2015,Multiple,Arachnida,Trombidiformes,Trombidiformes,0.01614870198507082
TUZI_2015-06-04_m,TUZI,2015,Multiple,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,9.689920591085156e-4
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Odonata,Coenagrionidae,0.00813743049638326
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Hemiptera,Corixidae,0.0018083186103074352
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Diptera,Dixella,0.004520796275768573
TUZI_2015-06-04_r,TUZI,2015,Riffle,Malacostraca,Amphipoda,Gammarus,0.009041590551537025
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Coleoptera,Helochares,9.041590551537024e-4
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Diptera,Hemerodromia,0.0018083186103074352
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Hemiptera,Microvelia,0.010849910661844552
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Hemiptera,Notonectidae,9.041590551537024e-4
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Coleoptera,Ochthebius,0.0018083186103074352
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Trichoptera,Oecetis,0.0018083186103074352
TUZI_2015-06-04_r,TUZI,2015,Riffle,Gastropoda,Basommatophora,Physa,0.0018083186103074352
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Coleoptera,Postelichus,9.041590551537024e-4
TUZI_2015-06-04_r,TUZI,2015,Riffle,Insecta,Hemiptera,Rhagovelia,0.025316456544303853
TUZI_2015-06-04_r,TUZI,2015,Riffle,Arachnida,Trombidiformes,Sperchonidae,0.0018083186103074352
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Hemiptera,Ambrysus,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Ephemeroptera,Baetis,0.05382433626487189
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Hemiptera,Belostomatidae,0.0017074625401253696
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Odonata,Brechmorhoga mendax,0.004390825603184401
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.04723737611007833
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Chimarra,0.022602790531165574
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Diptera,Chironomidae,0.006666957656673504
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Diptera,Chironominae,0.03992320593819534
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.002520470559231058
TUZI_2016-05-22_r,TUZI,2016,Riffle,Malacostraca,Decapoda,Decapoda,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Odonata,Erpetogomphus,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Ephemeroptera,Fallceon,0.1589583537355213
TUZI_2016-05-22_r,TUZI,2016,Riffle,Malacostraca,Amphipoda,Gammarus,0.01845775793375731
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Helicopsyche,0.006748403658587487
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Diptera,Hemerodromia,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Ephemeroptera,Heptageniidae,0.004309379101270409
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Coleoptera,Heterelmis,0.010407667744580192
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Hydropsyche,0.00650406515284553
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Hydropsychidae,0.05650915132796505
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Hydroptila,0.005935395639481797
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Hydroptilidae,0.026423492620952074
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Plecoptera,Isoperla,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Ephemeroptera,Leptohyphes,0.009105983713990616
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Ephemeroptera,Leptohyphidae,0.06878864161653309
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Mayatrichia/Neotrichia,0.0026019165611450394
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.1461087534335557
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Nectopsyche,0.005285280124204083
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Coleoptera,Neoelmis caesa,0.02016376547384849
TUZI_2016-05-22_r,TUZI,2016,Riffle,Clitellata,Clitellata,Oligochaeta,0.003252032576422765
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Diptera,Orthocladiinae,0.05325567125150828
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Odonata,Paltothemis lineatipes,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Polycentropodidae,0.003252032576422765
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Coleoptera,Postelichus,0.0017074625401253696
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Diptera,Simuliidae,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Arachnida,Trombidiformes,Sperchon,0.032034555752812055
TUZI_2016-05-22_r,TUZI,2016,Riffle,Bivalvia,Veneroida,Sphaerium,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Diptera,Tanypodinae,0.03512515082544104
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Trichoptera,Trichoptera,8.130080191056884e-4
TUZI_2016-05-22_r,TUZI,2016,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.024147360567462976
TUZI_2016-05-22_r,TUZI,2016,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.006829850160501479
TUZI_2016-05-22_r,TUZI,2016,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,0.03902439091707318
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Odonata,Argia,8.944545210196812e-4
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Ephemeroptera,Baetidae,0.0026833630630590318
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Ephemeroptera,Caenis,0.007155635168157426
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Diptera,Ceratopogonidae,0.0026833630630590318
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Odonata,Coenagrionidae,0.005366725126118041
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Diptera,Dasyhelea,0.0017889085420393508
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Coleoptera,Elmidae,0.008944545210196811
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Odonata,Enallagma,8.944545210196812e-4
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Ephemeroptera,Ephemeroptera,0.008050090189177118
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Odonata,Hetaerina,0.0017889085420393508
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Coleoptera,Hydrophilidae,8.944545210196812e-4
TUZI_2016-05-22_m,TUZI,2016,Multiple,Arachnida,Trombidiformes,Hygrobatidae,0.0017889085420393508
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Trichoptera,Leptoceridae,0.008050090189177118
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Odonata,Libellulidae,8.944545210196812e-4
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Hemiptera,Microvelia,0.0017889085420393508
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Hemiptera,Naucoridae,0.0017889085420393508
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Hemiptera,Notonectidae,0.0017889085420393508
TUZI_2016-05-22_m,TUZI,2016,Multiple,Gastropoda,Basommatophora,Physa,0.006261180147137733
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Trichoptera,Smicridea,0.003577817584078713
TUZI_2016-05-22_m,TUZI,2016,Multiple,Insecta,Diptera,Tabanus,0.0017889085420393508
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Coleoptera,Agabus,0.008426964886235974
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Odonata,Argia,0.0026671209639938668
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Ephemeroptera,Baetis,0.31225881078450607
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Ephemeroptera,Baetodes,0.00982436586737106
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Diptera,Ceratopogonidae,0.00210674147155899
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Diptera,Chironomidae,0.006178356916592182
TUZI_2017-05-21_r,TUZI,2017,Riffle,Insecta,Diptera,Chironominae,0.05212943929625257
